,dog,cat,fish,frog,bird,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,car,hose,slide,tree,scarf,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,cracker,soup,pizza,muffin,cookie,bread,hamburger,plate,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can
tray,1.180808186531067,1.0752290487289429,1.0867161750793457,1.1289331912994385,1.1721174716949463,1.3314851522445679,1.4080817699432373,1.3452553749084473,1.2853808403015137,1.3123455047607422,1.2874069213867188,1.315370798110962,1.289400339126587,1.1457793712615967,1.1449967622756958,1.3478584289550781,1.4167163372039795,1.3621693849563599,1.2953159809112549,0.8643198013305664,0.6236268281936646,0.6137607097625732,0.7461051344871521,0.8379111289978027,0.4699934720993042,0.9342762231826782,0.8907071352005005,0.7760109901428223,1.0139625072479248,0.967249870300293,0.8170629739761353,0.7922459840774536,0.7085297107696533,0.5519629716873169,0.6921237707138062,0.9499912261962891,0.9316545128822327,1.1405377388000488,1.0033437013626099,0.7925916314125061,1.0917935371398926,1.1682137250900269,1.168809413909912,1.1450026035308838,1.1960320472717285,0.995978593826294,1.0949217081069946,1.269749402999878,1.1453495025634766,1.2265270948410034,1.200374722480774,1.209296464920044,1.0496164560317993,1.2037627696990967,1.0977946519851685,1.084079384803772,0.9431148767471313,0.9352402687072754,0.9210042953491211,0.832409143447876,1.0764721632003784,0.7820149660110474,0.0,0.5464451909065247,0.694233775138855,0.7100411057472229,0.6123616099357605,0.820428729057312,0.9218610525131226,0.8906911015510559,0.9469478130340576,0.7765145301818848,1.2624454498291016,1.228020191192627,1.2063233852386475,1.0960800647735596,1.0258879661560059,1.0220518112182617,0.8042100667953491,0.8991219997406006,0.7701804041862488,1.329142451286316,1.199766755104065,1.2097128629684448,1.0318673849105835,0.984204113483429,0.9352860450744629,0.8633687496185303,1.1892039775848389,1.1934354305267334,1.4483709335327148,1.3569847345352173,1.2885152101516724,1.3119611740112305,1.2406425476074219,1.2517009973526,1.228529691696167,0.9591969847679138,1.0965325832366943,1.1667938232421875,0.9311001896858215,1.1005462408065796,0.7697689533233643,0.6858145594596863,0.7095425724983215,1.0381706953048706,1.0267776250839233,1.1233856678009033,0.8773570656776428,0.4173409938812256,0.4991406202316284,0.6858280897140503,0.906328022480011,0.8668028712272644,1.1456581354141235,0.7725670337677002,0.7696932554244995,0.7465915679931641,0.8093516230583191,0.6361514925956726,0.7401260137557983
box,1.0738402605056763,0.9849281311035156,1.1010136604309082,1.154893398284912,1.1540982723236084,1.2648954391479492,1.2818975448608398,1.2459739446640015,1.2766449451446533,1.2538636922836304,1.1763933897018433,1.1891597509384155,1.0961945056915283,1.0759336948394775,1.1723933219909668,1.308266043663025,1.3155514001846313,1.2557817697525024,1.2269872426986694,1.0413841009140015,0.5676584839820862,0.6273185014724731,0.8154416084289551,0.818570613861084,0.710038423538208,0.8380370140075684,0.8724524974822998,0.71993488073349,0.9623568654060364,0.8120088577270508,0.6614391803741455,0.7857545614242554,0.7165480256080627,0.907188892364502,0.857957124710083,0.9525622725486755,0.8207293748855591,1.0572729110717773,1.0012043714523315,0.9359303712844849,1.0061054229736328,1.135373830795288,1.0374606847763062,1.0664448738098145,1.105488896369934,0.9920580387115479,1.0512806177139282,1.1628886461257935,1.054622769355774,1.0675387382507324,1.0605772733688354,1.1771427392959595,0.9739858508110046,1.0835682153701782,1.1061625480651855,1.0725783109664917,0.9761510491371155,0.9000503420829773,0.9270504117012024,0.8719295859336853,1.0350558757781982,0.8118383288383484,0.5464451909065247,0.0,0.6616213321685791,0.6345210075378418,0.5666534900665283,0.5740225911140442,0.7461912631988525,0.804623544216156,1.029529333114624,1.0929006338119507,1.1641488075256348,1.1991153955459595,1.2689554691314697,1.1148546934127808,0.9965493083000183,1.0947917699813843,1.0521239042282104,1.2242658138275146,1.2287182807922363,1.2725622653961182,1.22517728805542,1.2318625450134277,1.1736947298049927,1.0213145017623901,1.131771206855774,0.9460105895996094,1.1884161233901978,1.1972992420196533,1.3634555339813232,1.26054048538208,1.3118131160736084,1.2792127132415771,1.1893730163574219,1.282961368560791,1.2116539478302002,1.1287343502044678,1.216700792312622,1.2359565496444702,1.0076502561569214,1.0397887229919434,0.9583465456962585,1.063295602798462,1.0247228145599365,1.1962109804153442,1.157158374786377,1.24437415599823,1.0830912590026855,1.0303754806518555,0.9416573643684387,0.8297697305679321,0.914200484752655,0.8028677701950073,1.0238196849822998,0.7904581427574158,0.9928719401359558,0.8858421444892883,0.8943083882331848,0.6199724674224854,0.5543948411941528
book,1.0253409147262573,0.9863958358764648,0.9955005049705505,1.0223991870880127,1.0767240524291992,1.1222459077835083,1.2716138362884521,1.2465050220489502,1.1902427673339844,1.1553983688354492,1.024247169494629,1.0068421363830566,1.0174052715301514,0.9152990579605103,1.0204229354858398,1.2056913375854492,1.2353887557983398,1.1920063495635986,1.1352180242538452,1.0561070442199707,0.9047704339027405,0.8848332166671753,0.8933398723602295,0.8634949922561646,0.7515214681625366,0.7892278432846069,0.8040791153907776,0.7590121030807495,0.9051598310470581,1.0332155227661133,0.7744370102882385,0.9390454292297363,0.9180463552474976,1.0334806442260742,0.9444118738174438,0.9376034140586853,0.9283829927444458,1.0403831005096436,0.9233399629592896,0.7928470373153687,0.863542377948761,0.9923553466796875,0.912124752998352,0.9022244215011597,0.9131545424461365,0.7421838641166687,0.8134782314300537,1.1781387329101562,0.9111761450767517,1.0068753957748413,0.9927406311035156,1.2539823055267334,1.026741862297058,1.1411086320877075,1.041171669960022,1.0508357286453247,0.8670555353164673,0.9197879433631897,1.041312336921692,1.0659866333007812,0.7780958414077759,0.7534235715866089,0.694233775138855,0.6616213321685791,0.0,0.4876224994659424,0.9112637639045715,0.9034762978553772,1.0361335277557373,0.9418982267379761,0.9149926900863647,1.0127289295196533,1.2169840335845947,1.1178808212280273,1.1162763833999634,1.080632209777832,1.1163100004196167,1.1111838817596436,0.9325529932975769,1.1619654893875122,1.1584290266036987,1.2093491554260254,1.196218729019165,1.2080316543579102,1.188024878501892,1.057873249053955,0.9743180274963379,0.9829192161560059,1.2072454690933228,1.2017412185668945,1.3050013780593872,1.2419791221618652,1.3368594646453857,1.2857586145401,1.2131898403167725,1.2453420162200928,1.1924054622650146,1.1078664064407349,1.1899622678756714,1.1763713359832764,0.9355638027191162,0.9987246990203857,0.9459757208824158,0.9452823996543884,0.8538288474082947,1.166879415512085,1.1670423746109009,1.307286024093628,1.054140329360962,1.018361210823059,1.0872869491577148,1.1196415424346924,1.1202096939086914,0.8560889363288879,1.1740068197250366,1.0242042541503906,0.9924660921096802,0.962437629699707,1.0928508043289185,1.0031378269195557,1.0975353717803955
paper,1.1220471858978271,1.0773298740386963,0.9668573141098022,0.9980608224868774,1.0691803693771362,1.1251896619796753,1.1596589088439941,1.1552034616470337,1.1210696697235107,1.1465721130371094,1.0648891925811768,1.103342890739441,1.0525743961334229,0.9006837010383606,0.933057427406311,1.0550999641418457,1.1611706018447876,1.1446417570114136,1.1148874759674072,0.995851993560791,0.7609683275222778,0.9047366380691528,1.0362902879714966,0.9840368628501892,0.8553030490875244,0.9609187245368958,0.9455205798149109,1.0188910961151123,0.9472408294677734,0.9426954984664917,0.9597446322441101,0.9281597137451172,0.8878697752952576,0.9171878695487976,0.8956149220466614,0.995374321937561,1.1002346277236938,1.0119304656982422,1.0594290494918823,0.9663714170455933,0.9579099416732788,0.9931572675704956,1.0041760206222534,1.013998031616211,0.9891605377197266,0.8151723146438599,1.0169456005096436,1.0921686887741089,1.0141476392745972,1.03525710105896,1.009799838066101,1.2110087871551514,1.1034317016601562,1.0112658739089966,1.0308808088302612,0.9293002486228943,0.9509223103523254,0.8554298877716064,0.7940269708633423,0.531833827495575,1.0732401609420776,1.058011531829834,0.7100411057472229,0.6345210075378418,0.4876224994659424,0.0,1.026451826095581,0.9542096257209778,1.0161595344543457,1.0892865657806396,0.8173352479934692,1.0510505437850952,1.1701778173446655,1.0790462493896484,1.0839170217514038,0.974301815032959,1.0337272882461548,1.0137302875518799,0.8934425711631775,0.9841709136962891,1.0702626705169678,1.0741167068481445,0.990649938583374,0.9788643717765808,0.963783860206604,1.0331213474273682,0.8525890111923218,0.8105956315994263,1.1357982158660889,1.162054419517517,1.1499929428100586,1.1387320756912231,1.1893293857574463,1.2087215185165405,1.2118711471557617,1.2055641412734985,1.1590415239334106,1.0430418252944946,1.1623573303222656,1.1416044235229492,0.9171380400657654,1.059411644935608,0.9519829154014587,0.9900164008140564,0.9162459969520569,1.1527700424194336,1.0784058570861816,1.1357730627059937,0.9501512050628662,0.8844228386878967,1.06888747215271,0.9929673075675964,0.9071410298347473,0.8863130211830139,1.1396461725234985,1.0414294004440308,0.9402220845222473,0.9658176898956299,1.0309984683990479,1.0085726976394653,0.9155662655830383
basket,1.1351776123046875,1.039426565170288,1.1489261388778687,1.1524559259414673,1.0537086725234985,1.3367434740066528,1.3892242908477783,1.2677034139633179,1.2888567447662354,1.3181976079940796,1.370976448059082,1.2825286388397217,1.3222589492797852,1.2684357166290283,1.2767767906188965,1.3392640352249146,1.3188804388046265,1.2803771495819092,1.2281042337417603,0.9308110475540161,0.8367210030555725,0.7677440643310547,0.6573805212974548,0.7998145818710327,0.8213249444961548,0.9502648115158081,0.8703525066375732,0.5275295972824097,1.0493223667144775,1.0349555015563965,0.7853632569313049,0.9219297170639038,0.8679984211921692,0.8407464027404785,0.8660329580307007,0.998674750328064,0.7892167568206787,1.0817906856536865,1.0463268756866455,0.9415658712387085,1.0677648782730103,1.0231155157089233,1.1355499029159546,1.1217206716537476,1.2095177173614502,0.987489640712738,1.0575848817825317,1.1186223030090332,1.208845853805542,1.259171962738037,1.2028011083602905,1.0130220651626587,0.923521101474762,1.0364899635314941,1.0378243923187256,1.0718860626220703,0.7355543375015259,0.7078702449798584,0.688224196434021,0.8059971332550049,0.965586245059967,0.8520282506942749,0.6123616099357605,0.5666534900665283,0.9112637639045715,1.026451826095581,0.0,0.4740697145462036,0.9186246395111084,0.8929138779640198,0.9565664529800415,0.9347822666168213,1.0324028730392456,1.2578247785568237,1.2405179738998413,1.1678704023361206,1.045277714729309,0.9294396638870239,1.0449631214141846,0.996444582939148,0.938178539276123,1.2155364751815796,1.1732538938522339,1.1775658130645752,1.1452707052230835,0.9503982663154602,1.1218070983886719,1.0768396854400635,1.1227028369903564,1.0809723138809204,1.4258990287780762,1.340194821357727,1.1924043893814087,1.2053641080856323,1.0649387836456299,1.190777063369751,1.0814886093139648,1.0499238967895508,1.1127983331680298,1.1229212284088135,0.9668933749198914,0.9005287885665894,0.9321387410163879,0.9921879768371582,1.040369987487793,1.0336545705795288,1.1289738416671753,1.0794899463653564,1.0811694860458374,0.8329640030860901,0.5415273308753967,0.7721107602119446,0.947001576423645,0.879203736782074,0.9803270101547241,0.7610640525817871,0.9849870204925537,0.9099661707878113,0.7143046855926514,0.4607308506965637,0.7404868602752686
purse,1.051061749458313,1.0126680135726929,1.111976146697998,1.088205099105835,1.0461928844451904,1.2145758867263794,1.2626861333847046,1.1636639833450317,1.2131013870239258,1.2457900047302246,1.2716413736343384,1.1679648160934448,1.1637794971466064,1.1708139181137085,1.2010254859924316,1.243358850479126,1.1904621124267578,1.1274387836456299,1.111554503440857,0.9946827292442322,0.8610050678253174,0.8444835543632507,0.7655751705169678,0.9457375407218933,0.9676051735877991,0.9543145298957825,0.9934852123260498,0.9349638223648071,1.1087239980697632,0.9495728015899658,0.8627786636352539,1.0429801940917969,0.9880061745643616,1.1169971227645874,1.0993529558181763,1.0847516059875488,0.6887022256851196,0.9608346819877625,1.068269968032837,1.0496796369552612,1.1112592220306396,0.925295889377594,0.8358950614929199,0.9982715845108032,1.03593111038208,0.9130156636238098,1.0235249996185303,0.9181875586509705,1.0350875854492188,1.0281684398651123,1.0024868249893188,0.8709454536437988,0.8130025863647461,1.0835436582565308,1.0878806114196777,0.9709712862968445,0.9000703692436218,0.7271738052368164,0.7795933485031128,0.835759162902832,0.9557093977928162,0.9756637215614319,0.820428729057312,0.5740225911140442,0.9034762978553772,0.9542096257209778,0.4740697145462036,0.0,0.7368316650390625,0.7952558398246765,1.1530760526657104,0.963725209236145,0.8476792573928833,1.0808485746383667,0.9452316761016846,0.845502495765686,0.7942426800727844,0.9150151610374451,1.0025492906570435,1.0331125259399414,1.0631777048110962,1.1116538047790527,1.0456814765930176,1.0288593769073486,1.0086636543273926,0.9222914576530457,1.225905418395996,1.166541337966919,1.0990605354309082,1.1150435209274292,1.3497066497802734,1.2291821241378784,1.2193920612335205,1.1753864288330078,0.9970794916152954,1.1799256801605225,1.0459215641021729,1.1918402910232544,1.1511003971099854,1.1229606866836548,1.0279232263565063,0.9434973001480103,1.0242178440093994,1.2562998533248901,1.1189172267913818,1.1538673639297485,1.138778567314148,1.1138041019439697,1.1159905195236206,1.1156296730041504,0.9472984075546265,0.986922025680542,0.9271238446235657,0.9476641416549683,0.8254969120025635,0.9058408737182617,1.0847572088241577,1.0232970714569092,0.8919939994812012,0.7610031366348267,0.8475983142852783
radio,0.969211220741272,0.9904579520225525,0.983847975730896,0.9507970213890076,0.9083677530288696,0.9559677839279175,1.0067945718765259,0.815955400466919,1.0241470336914062,1.0221004486083984,1.134361982345581,1.1098307371139526,1.1451606750488281,1.2381867170333862,1.158168077468872,1.0104541778564453,1.0239986181259155,0.9919795989990234,1.0793672800064087,1.0135136842727661,0.7505242228507996,1.0073577165603638,1.1052244901657104,1.213862657546997,1.1841330528259277,1.0890499353408813,1.139101505279541,1.0736429691314697,1.126009225845337,1.038299322128296,1.0698275566101074,0.9508800506591797,0.754180908203125,1.1202703714370728,1.1590840816497803,1.1407350301742554,0.9218907356262207,0.6962280869483948,1.1139038801193237,1.2463486194610596,1.0820868015289307,1.020359992980957,1.1052041053771973,1.1879756450653076,1.1916475296020508,1.2281339168548584,1.2415565252304077,1.1131045818328857,1.1434781551361084,1.0894802808761597,1.0554091930389404,0.7824385166168213,0.871248722076416,1.1007647514343262,1.212209939956665,1.0379729270935059,1.1752820014953613,0.995745837688446,1.0874687433242798,1.0369181632995605,0.9812420606613159,1.080890417098999,0.9218610525131226,0.7461912631988525,1.0361335277557373,1.0161595344543457,0.9186246395111084,0.7368316650390625,0.0,0.8825498819351196,0.9654424786567688,1.1226807832717896,0.7648173570632935,1.013634443283081,1.0626566410064697,0.672346830368042,0.7157779932022095,0.7945630550384521,1.1495859622955322,0.9145197868347168,0.981673538684845,0.8193619847297668,0.8086937665939331,0.7739717960357666,0.7729891538619995,1.1162618398666382,1.2941880226135254,1.0479778051376343,0.9301210641860962,0.9204997420310974,0.9979287981987,0.966600239276886,0.9361114501953125,0.8525286912918091,0.8645377159118652,0.893266499042511,0.8659797310829163,1.1212141513824463,1.0814224481582642,0.9668292999267578,1.1020896434783936,1.0046416521072388,1.076494574546814,1.1369866132736206,1.0189220905303955,0.9494601488113403,0.9568395018577576,0.8690122365951538,0.9050530791282654,1.029738187789917,0.980262279510498,0.8350628614425659,0.8579252362251282,1.1316417455673218,0.8203218579292297,0.941308856010437,1.1782960891723633,0.9991683959960938,0.8648324012756348,0.9189242124557495,0.7436596155166626
vacuum,0.8811587691307068,0.8272693753242493,1.1046514511108398,1.2309298515319824,1.0708855390548706,1.1888865232467651,1.3085322380065918,1.285556435585022,1.3080912828445435,1.2295781373977661,1.048811674118042,1.0054904222488403,0.8137065172195435,0.934709906578064,1.2208127975463867,1.3636009693145752,1.290063500404358,1.2141321897506714,1.1200318336486816,0.8560104966163635,0.8731092810630798,0.7033379077911377,0.6021664142608643,0.6310827732086182,0.6519494652748108,0.6354196071624756,0.6834312081336975,0.714644193649292,0.7885130643844604,0.6820589900016785,0.5530983209609985,0.6555314064025879,0.6985459923744202,0.8199509382247925,0.7855719327926636,0.7215908169746399,0.3093547224998474,1.0134738683700562,0.4910624027252197,0.7282146215438843,0.9132172465324402,1.1455692052841187,0.875472366809845,0.9036312103271484,0.938285768032074,1.016024112701416,0.8773705363273621,1.0754082202911377,0.835229754447937,0.8584258556365967,1.0099639892578125,1.1659867763519287,0.9439124464988708,1.0364738702774048,0.915526807308197,1.064556360244751,0.894720196723938,1.007143259048462,1.0758980512619019,1.2504633665084839,1.060473918914795,0.7519041299819946,0.8906911015510559,0.804623544216156,0.9418982267379761,1.0892865657806396,0.8929138779640198,0.7952558398246765,0.8825498819351196,0.0,1.0064502954483032,0.7168891429901123,1.165637493133545,1.1817164421081543,1.2316466569900513,1.2024321556091309,1.0894553661346436,1.1449614763259888,0.7124887704849243,1.1513261795043945,1.1237094402313232,1.2656238079071045,1.1945587396621704,1.1757142543792725,1.0975775718688965,0.5561842918395996,0.9483418464660645,1.296724796295166,1.2038546800613403,1.2488036155700684,1.3754370212554932,1.2656912803649902,1.4207388162612915,1.3669990301132202,1.2424647808074951,1.3794527053833008,1.2911361455917358,1.2668569087982178,1.310789942741394,1.2486652135849,1.04035222530365,0.9672480225563049,1.0761010646820068,1.1656681299209595,1.1577661037445068,1.2597033977508545,1.2801799774169922,1.4276299476623535,1.2482354640960693,1.2439593076705933,1.1855955123901367,1.1484915018081665,1.3489129543304443,0.87831050157547,1.028844952583313,0.9677847623825073,1.0121930837631226,1.0033522844314575,1.111746072769165,0.8755662441253662,0.8048941493034363
comb,1.0327192544937134,1.0516173839569092,0.8350991010665894,1.044498085975647,0.9353569746017456,1.061637282371521,1.0353095531463623,0.9749853014945984,0.8781735301017761,0.9887809753417969,0.9283545613288879,0.8546780347824097,1.0193164348602295,0.9688370823860168,0.9664230346679688,1.0112056732177734,1.113612413406372,1.1593341827392578,1.076201319694519,0.9069710373878479,0.9056857228279114,0.8488950133323669,1.0815303325653076,0.8922195434570312,1.0698368549346924,1.0846961736679077,1.0029947757720947,1.0150507688522339,1.0129764080047607,1.04059636592865,1.0086590051651,0.998071551322937,0.963839590549469,0.9656969308853149,1.0068469047546387,1.0721620321273804,1.1000816822052002,0.9189600944519043,0.7894718647003174,0.8332093954086304,1.0102641582489014,0.8836960792541504,1.0513889789581299,1.0146608352661133,1.018930196762085,1.0631450414657593,1.1153266429901123,1.1249191761016846,1.0115172863006592,1.078601598739624,1.1087491512298584,1.02280592918396,0.9808630347251892,0.9139105677604675,0.8844010829925537,0.8666701316833496,0.9092594385147095,1.0591702461242676,0.9143227934837341,0.8948067426681519,1.133541226387024,1.0524259805679321,0.9469478130340576,1.029529333114624,0.9149926900863647,0.8173352479934692,0.9565664529800415,1.1530760526657104,0.9654424786567688,1.0064502954483032,0.0,0.8516524434089661,1.0247374773025513,1.0013041496276855,1.0119097232818604,0.806678295135498,1.0014408826828003,0.9340445399284363,0.7046391367912292,0.7201824188232422,0.9146641492843628,0.8049941062927246,0.7351600527763367,0.7347952127456665,0.6764166355133057,0.8815248608589172,0.6746848225593567,0.7067092657089233,1.1322932243347168,1.1356781721115112,1.0349432229995728,0.9697705507278442,1.1480671167373657,1.1543773412704468,1.2121734619140625,1.1406327486038208,1.1436504125595093,1.027772068977356,1.0849682092666626,0.9347778558731079,0.9850053787231445,1.009165644645691,1.0499802827835083,1.0967825651168823,1.062767505645752,1.0696656703948975,1.0796527862548828,1.0367474555969238,0.9185915589332581,1.0074344873428345,1.1146430969238281,0.9580831527709961,1.1072494983673096,1.0822327136993408,1.098832368850708,1.1547420024871826,0.9872491359710693,1.052926778793335,1.1586520671844482,1.0627152919769287,0.9718677401542664
shovel,1.092126488685608,1.0510932207107544,0.9470028281211853,1.0697855949401855,0.9627976417541504,1.153679609298706,1.200055718421936,1.1806609630584717,1.0984934568405151,1.1999993324279785,1.2175726890563965,1.2046657800674438,1.1317936182022095,1.0699414014816284,1.0926623344421387,1.1213045120239258,1.131659746170044,1.1607633829116821,1.0820250511169434,0.7570560574531555,0.9278770089149475,0.9248470664024353,0.8676697015762329,0.8182321786880493,0.942388117313385,1.145668625831604,1.1286401748657227,1.043252944946289,1.0224552154541016,1.015493631362915,0.9982008934020996,1.0257856845855713,1.047850489616394,0.8409993052482605,0.9663793444633484,0.9918396472930908,0.9225289225578308,1.0969982147216797,0.8615483045578003,0.7934224605560303,0.9679887294769287,1.1030369997024536,1.1996889114379883,1.1822267770767212,1.2420166730880737,1.1513621807098389,1.2264835834503174,1.1235966682434082,1.194014310836792,1.2409658432006836,1.255035638809204,0.9497707486152649,1.043753743171692,1.0482733249664307,0.8660635352134705,0.9695467352867126,1.0884472131729126,1.064731478691101,1.0443588495254517,1.009592056274414,1.062242865562439,0.9077986478805542,0.7765145301818848,1.0929006338119507,1.0127289295196533,1.0510505437850952,0.9347822666168213,0.963725209236145,1.1226807832717896,0.7168891429901123,0.8516524434089661,0.0,1.0425853729248047,1.1179852485656738,0.933356761932373,1.0402767658233643,0.9579733610153198,0.8444594144821167,0.43850141763687134,0.507571816444397,0.42029857635498047,0.9171881079673767,0.6880825757980347,0.7104072570800781,0.5629491806030273,0.34413766860961914,0.5948361754417419,1.0389032363891602,1.0209307670593262,1.0513396263122559,1.1793904304504395,1.095578670501709,1.094614028930664,1.174617886543274,1.052592158317566,1.1251400709152222,1.1034578084945679,1.0435142517089844,0.9711489081382751,1.002116084098816,0.943116307258606,0.9099521636962891,0.9284777641296387,0.8962704539299011,0.9945183396339417,0.9421901702880859,0.9842984676361084,1.0034183263778687,1.0822948217391968,0.8431974649429321,0.746627151966095,0.8837769627571106,1.0413939952850342,0.9830333590507507,0.9478179812431335,0.9183580875396729,0.8634599447250366,0.9007683396339417,0.8879393339157104,0.8536059856414795,0.9706623554229736
hat,0.9380483627319336,0.9690679907798767,0.9954208731651306,0.8313763737678528,0.7222006916999817,0.7781133055686951,0.723972499370575,0.6930464506149292,0.9156074523925781,0.8667623996734619,0.9459902048110962,0.7420297265052795,1.1206868886947632,1.25453782081604,1.0590330362319946,0.8405869007110596,0.8050684928894043,0.7902190089225769,0.8996347784996033,0.9838879108428955,1.2099666595458984,1.2142137289047241,1.0769931077957153,1.261420488357544,1.3008276224136353,1.2344999313354492,1.2615575790405273,1.2746381759643555,1.1916394233703613,1.2199469804763794,1.3033628463745117,1.3617980480194092,1.31009042263031,1.3201730251312256,1.3238778114318848,1.304254412651062,1.0651775598526,0.8342552781105042,1.2269033193588257,1.1995930671691895,1.1326196193695068,0.8443425893783569,0.9940008521080017,1.079068660736084,1.0908609628677368,1.1428413391113281,1.21973717212677,0.8559815883636475,1.1678624153137207,1.082818627357483,1.0525908470153809,0.5559099912643433,0.7891623973846436,0.8776999711990356,0.8321000933647156,0.8290850520133972,1.0915406942367554,0.9644568562507629,0.902358889579773,0.8997241854667664,0.9702515006065369,1.1518537998199463,1.2624454498291016,1.1641488075256348,1.2169840335845947,1.1701778173446655,1.0324028730392456,0.8476792573928833,0.7648173570632935,1.165637493133545,1.0247374773025513,1.0425853729248047,0.0,0.8049037456512451,0.8329454064369202,0.7595381736755371,0.8910813331604004,0.8525579571723938,1.1764963865280151,0.9448076486587524,0.945579469203949,0.7536512613296509,0.8080418109893799,0.7837123870849609,0.8646014928817749,1.082369089126587,1.236724615097046,1.0168050527572632,0.7247989773750305,0.7041047215461731,0.7792977690696716,0.8424810171127319,0.6811956167221069,0.6891681551933289,0.7305883765220642,0.754828929901123,0.7342147827148438,0.9615247845649719,0.9681285619735718,0.8610923290252686,1.0692189931869507,0.9697834849357605,1.1364723443984985,1.1956857442855835,1.144925832748413,0.8259284496307373,0.7919782400131226,0.7008697986602783,0.9830690622329712,1.0803462266921997,1.007997751235962,0.9015997648239136,0.8637081384658813,1.218077301979065,0.8303948044776917,1.1469626426696777,1.2332736253738403,1.0366355180740356,0.9417214393615723,1.0517711639404297,1.102757453918457
glasses,1.0150858163833618,1.0124800205230713,1.0301216840744019,0.9092190861701965,1.024641752243042,0.5734781622886658,0.44278788566589355,0.4448961019515991,0.6733747720718384,0.52613765001297,0.482560396194458,0.6696751713752747,1.006579875946045,1.0135406255722046,0.7997211813926697,0.720754861831665,0.6988334655761719,0.7825959324836731,0.8499118089675903,1.0511311292648315,1.0772405862808228,1.237473487854004,1.2412569522857666,1.1283690929412842,1.2520813941955566,1.1723958253860474,1.2353678941726685,1.258673906326294,0.9937615394592285,1.053516149520874,1.1696736812591553,1.1495490074157715,1.1422498226165771,1.1486717462539673,1.2097373008728027,1.134955883026123,1.1885937452316284,0.9422255754470825,1.0967991352081299,1.2193374633789062,1.046074390411377,0.9465914964675903,1.012402892112732,0.9979183673858643,0.9532278180122375,1.0429483652114868,1.046404242515564,0.988096296787262,1.004340410232544,0.9673218131065369,0.9101815223693848,0.885989785194397,0.918169379234314,1.0683836936950684,1.1398532390594482,1.0719690322875977,1.2041709423065186,1.183762788772583,1.2167202234268188,1.1586127281188965,0.9880928993225098,1.1875782012939453,1.228020191192627,1.1991153955459595,1.1178808212280273,1.0790462493896484,1.2578247785568237,1.0808485746383667,1.013634443283081,1.1817164421081543,1.0013041496276855,1.1179852485656738,0.8049037456512451,0.0,0.6757494807243347,0.8592128157615662,0.8926076889038086,0.9554595947265625,0.9902036190032959,0.9170239567756653,0.9602475166320801,0.9122830629348755,0.8643374443054199,0.8484480381011963,0.9472800493240356,1.1055634021759033,1.040826678276062,1.014446496963501,0.9558277130126953,0.9745518565177917,0.6730813980102539,0.896818220615387,0.8628698587417603,0.8288337588310242,0.9238013029098511,0.860772967338562,0.9440688490867615,1.0553691387176514,1.0013989210128784,0.9305486679077148,1.08785879611969,1.0954313278198242,1.1102986335754395,1.056734323501587,1.0282959938049316,0.9302744269371033,0.9934737682342529,0.9433528780937195,0.9618988633155823,1.1068638563156128,1.1292463541030884,1.0672798156738281,1.083179235458374,1.1771286725997925,1.0502331256866455,1.1636005640029907,0.879107654094696,1.0328514575958252,1.0410137176513672,1.2032382488250732,1.165963888168335
