,dog,cat,fish,frog,bird,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,motorcycle,car,truck,hose,slide,tree,scarf,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,chips,soup,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can
mitten,0.8124855756759644,0.8522926568984985,1.1713898181915283,1.010497808456421,1.1156779527664185,1.0166698694229126,1.1514008045196533,1.2212624549865723,1.2218395471572876,1.1832411289215088,0.9438826441764832,0.9751485586166382,0.797113299369812,0.7197160720825195,0.8267513513565063,1.0837684869766235,1.0770856142044067,0.87415611743927,0.8905423879623413,1.1774488687515259,1.235495924949646,0.9655637741088867,0.9704902172088623,1.1706411838531494,0.8830596804618835,0.848130464553833,0.828015148639679,0.9798986315727234,1.188992977142334,1.2139813899993896,0.984402060508728,1.0699396133422852,1.1000001430511475,1.1277793645858765,0.9963791966438293,1.0171693563461304,0.8699009418487549,0.8724634051322937,1.1346542835235596,1.3146021366119385,0.7840542793273926,0.8225995302200317,0.9938832521438599,0.8570197224617004,0.7701132297515869,0.7129442691802979,0.8453675508499146,0.7176021337509155,0.8390660285949707,0.9324093461036682,0.617926836013794,0.8902216553688049,0.9182913303375244,0.994381308555603,0.8184305429458618,0.6244401931762695,0.0,0.47724688053131104,0.6259899139404297,0.9237849712371826,0.749977171421051,0.8651959896087646,0.887785792350769,0.933582067489624,1.0310667753219604,1.0846905708312988,1.0582407712936401,1.013323426246643,1.092512845993042,0.9020481109619141,1.1255090236663818,0.8771376013755798,0.859629213809967,1.1459819078445435,1.0205588340759277,1.2485880851745605,1.0491552352905273,0.9549227952957153,0.9356637001037598,1.1101927757263184,0.9537856578826904,1.220344066619873,1.239273190498352,1.2470141649246216,1.260850429534912,1.2645398378372192,1.2249362468719482,1.1598623991012573,0.9378482699394226,1.0592827796936035,1.1601096391677856,1.1771965026855469,1.131198525428772,1.0222017765045166,1.2683970928192139,1.2461925745010376,1.2072651386260986,1.2791790962219238,1.1438136100769043,0.9930906295776367,1.2175489664077759,1.0949196815490723,1.020063877105713,1.1370632648468018,1.1642335653305054,0.9693306684494019,0.9730048775672913,1.0602455139160156,1.007910966873169,1.2317309379577637,1.1513546705245972,1.087683081626892,1.1684019565582275,1.2563786506652832,1.0672599077224731,1.1914091110229492,1.1841472387313843,1.1407907009124756,1.0836223363876343,1.2479777336120605,1.1595714092254639,1.0501266717910767,1.0639162063598633,1.195232629776001,1.2183096408843994,1.2332439422607422
glove,1.0146888494491577,1.0313999652862549,0.9815548658370972,0.9028946161270142,0.9663701057434082,0.9879803657531738,1.045055627822876,1.0666577816009521,1.0319815874099731,1.0643508434295654,1.0797605514526367,1.0680879354476929,0.8589543104171753,0.7857860326766968,0.4994410276412964,0.7651685476303101,0.7368184924125671,0.5855026245117188,0.699787974357605,1.2164512872695923,1.1358941793441772,1.2395930290222168,1.2073179483413696,1.2290732860565186,1.1357001066207886,1.1378525495529175,1.1571685075759888,1.1893435716629028,1.1699795722961426,1.2286901473999023,1.2361586093902588,1.1168020963668823,1.0728739500045776,1.059139370918274,1.1734391450881958,1.158074975013733,1.0693820714950562,0.9374843835830688,1.12424898147583,1.1273001432418823,1.045668601989746,1.0728535652160645,1.1106548309326172,0.8827393054962158,1.0194687843322754,0.9381784796714783,1.0717755556106567,0.8972047567367554,1.044232726097107,0.9905219674110413,0.9382762908935547,1.111807942390442,1.0537919998168945,0.7832748889923096,0.7986038327217102,0.7651968598365784,0.47724688053131104,0.0,0.9583693146705627,0.8924503922462463,0.6459289789199829,0.7212510704994202,0.8647274374961853,0.9496093988418579,0.9751148223876953,1.0565385818481445,1.0211882591247559,0.932436466217041,1.1207976341247559,0.9637348055839539,1.0754776000976562,1.111741304397583,0.9768518209457397,0.983256459236145,0.907535970211029,1.1206374168395996,1.0438580513000488,0.9082669615745544,0.8340871334075928,1.065885305404663,0.7906635999679565,0.9364936947822571,0.9661579728126526,1.033964991569519,1.0535746812820435,1.0336514711380005,1.0167326927185059,1.0280718803405762,0.8299537897109985,0.8555343151092529,0.9666329622268677,0.9382233619689941,0.9819923639297485,0.8904085159301758,0.989728569984436,1.0316740274429321,0.9772451519966125,1.0439776182174683,0.9229897260665894,0.9111977815628052,0.9810630679130554,0.8212307691574097,0.8459347486495972,0.964603841304779,1.0596727132797241,0.9533025622367859,0.9080792665481567,1.0466997623443604,0.8921024799346924,1.05256986618042,0.9873962998390198,0.9476752281188965,0.9998171925544739,1.0863717794418335,1.2037274837493896,1.057225227355957,1.0051242113113403,0.8529632091522217,1.012467622756958,1.0592162609100342,1.0467808246612549,1.0345606803894043,1.0302255153656006,1.0357191562652588,1.0659441947937012,1.1813275814056396
blanket,0.795962929725647,0.8150424957275391,1.2011054754257202,1.211867332458496,1.1542329788208008,1.1109120845794678,1.1579339504241943,1.2066197395324707,1.2812576293945312,1.2058284282684326,0.9449337720870972,0.9447376728057861,0.9014308452606201,0.8062361478805542,1.0959501266479492,1.2889773845672607,1.3102144002914429,1.1999446153640747,1.1411309242248535,1.0065605640411377,1.0555338859558105,0.729702353477478,0.7795120477676392,1.0495799779891968,0.7124248743057251,0.4457877278327942,0.2664700746536255,0.6537212133407593,0.8957429528236389,0.9975369572639465,0.6385711431503296,0.9038241505622864,0.9277974963188171,0.8784952163696289,0.68928462266922,0.8386608362197876,0.7452898621559143,0.9934017062187195,1.0804431438446045,1.1842364072799683,0.787588357925415,0.6575145125389099,0.9288644790649414,0.7156835794448853,0.597579300403595,0.7713826894760132,0.7145538330078125,0.5509966611862183,0.5328085422515869,0.7603803873062134,0.6335300803184509,0.7835928201675415,0.823888897895813,1.2893587350845337,1.0625669956207275,0.7401971220970154,0.6259899139404297,0.9583693146705627,0.0,0.4247623085975647,0.453746497631073,0.6683512330055237,0.9202080965042114,1.0955651998519897,0.986694872379303,1.0257447957992554,1.0177594423294067,0.8995489478111267,0.8797429203987122,0.9711711406707764,1.241043210029602,0.8636636137962341,1.0283697843551636,1.3798620700836182,1.200831651687622,1.2408241033554077,1.0870935916900635,1.1422442197799683,1.2559665441513062,1.122860312461853,1.2856881618499756,1.4248251914978027,1.4334020614624023,1.400470495223999,1.4047515392303467,1.4289764165878296,1.435340404510498,1.1977263689041138,1.1498914957046509,1.2250255346298218,1.1997566223144531,1.2678474187850952,1.3056315183639526,1.1799139976501465,1.357723593711853,1.365812063217163,1.3857554197311401,1.4274029731750488,1.2892951965332031,1.2061995267868042,1.3645107746124268,1.2933244705200195,1.112216591835022,1.2518551349639893,1.1206053495407104,1.0400367975234985,1.0250601768493652,1.0283020734786987,1.0983368158340454,1.3325591087341309,1.240830898284912,1.2199461460113525,1.2631490230560303,1.196599006652832,0.8655670881271362,1.1602139472961426,1.328822374343872,1.293681025505066,0.9961770176887512,1.333303689956665,1.2225403785705566,1.0772783756256104,1.0867043733596802,1.322090983390808,1.2421952486038208,1.253077745437622
pillow,0.947150468826294,0.862663984298706,1.017453670501709,1.0288853645324707,0.9586473107337952,1.0236320495605469,0.9986640214920044,1.0325942039489746,0.9634596705436707,1.1422874927520752,1.0930842161178589,1.0483028888702393,0.9998952150344849,0.9069294929504395,0.9590176939964294,1.0160348415374756,1.0022950172424316,0.9299617409706116,0.9019324779510498,1.114499568939209,0.787188708782196,0.7998203039169312,0.7860491871833801,0.9514366984367371,1.0352078676223755,0.5313998460769653,0.5533909201622009,0.9640200138092041,0.9903764724731445,0.9526467323303223,0.8864090442657471,1.0189045667648315,0.9661968946456909,1.0127818584442139,1.0270600318908691,1.141054630279541,0.9969022274017334,1.0842690467834473,1.1069961786270142,0.9874571561813354,1.1327964067459106,0.9229458570480347,1.1584689617156982,0.7892856597900391,0.808688759803772,1.0295164585113525,0.9280649423599243,0.780085563659668,0.8371192216873169,0.8858572840690613,0.7749401926994324,0.7820173501968384,0.7418051958084106,0.915838897228241,0.9494068026542664,0.7253920435905457,0.9237849712371826,0.8924503922462463,0.4247623085975647,0.0,0.362379789352417,0.5175977945327759,1.0431462526321411,1.1735700368881226,1.0321147441864014,0.8658029437065125,0.8883503675460815,0.7808627486228943,0.8311938643455505,0.793967604637146,1.015946388244629,1.0759435892105103,1.0835024118423462,1.112438678741455,0.9109579920768738,1.080061674118042,1.0747144222259521,0.8312987089157104,1.0190284252166748,1.1045148372650146,1.228742003440857,1.1672649383544922,1.1911730766296387,1.1094284057617188,1.1291776895523071,1.1416723728179932,1.1221011877059937,1.1003612279891968,1.1987721920013428,1.1053993701934814,1.0980128049850464,1.115715742111206,1.0251290798187256,0.9830891489982605,1.0150405168533325,1.1069332361221313,1.113978624343872,1.151124358177185,1.0902026891708374,1.0255975723266602,1.024287462234497,1.0315322875976562,1.0845599174499512,1.1586247682571411,1.1047550439834595,0.9469977617263794,1.0248433351516724,1.1182975769042969,1.0248339176177979,1.1080983877182007,1.009524941444397,0.9431504011154175,1.131964921951294,1.059759259223938,1.0353028774261475,1.1126481294631958,1.137176752090454,1.0124996900558472,0.957438051700592,1.1487386226654053,1.2007535696029663,1.184238076210022,1.0809286832809448,1.0934348106384277,1.0151233673095703,0.9589204788208008
towel,1.0115269422531128,1.0086932182312012,0.9221547842025757,1.012162446975708,0.8943749666213989,1.1118735074996948,1.1178693771362305,1.1260335445404053,1.0145612955093384,1.1878485679626465,1.2146636247634888,1.1546545028686523,1.047132968902588,1.095455527305603,1.0336986780166626,1.1034880876541138,1.0796148777008057,0.9904696345329285,1.013261318206787,1.0488593578338623,0.9038644433021545,1.0070703029632568,0.9582366347312927,1.0148464441299438,1.003830909729004,0.8781298995018005,0.8493484258651733,1.0307118892669678,1.0245531797409058,1.0572272539138794,1.0233336687088013,0.9598687291145325,0.9225773215293884,0.8903313875198364,1.0426878929138184,1.2197829484939575,0.936946451663971,1.0533757209777832,1.0721725225448608,0.9741314649581909,1.1423451900482178,0.9866117835044861,1.1519496440887451,0.7382481694221497,0.8844911456108093,1.0737495422363281,1.0906544923782349,0.7347579002380371,0.953002393245697,0.8248894214630127,1.0082143545150757,1.0430160760879517,0.9811269044876099,0.8448576927185059,0.8866958022117615,0.8433998227119446,0.749977171421051,0.6459289789199829,0.453746497631073,0.362379789352417,0.0,0.15916961431503296,0.8884098529815674,1.0599708557128906,0.8336426019668579,0.8470135927200317,0.815997838973999,0.6176748275756836,0.7643628120422363,0.7847987413406372,1.0501484870910645,1.1235222816467285,1.05634343624115,0.9944186210632324,0.9561359286308289,1.1656014919281006,1.0657416582107544,1.0048032999038696,1.176020860671997,1.0400291681289673,1.0346426963806152,1.0624176263809204,1.0551437139511108,1.0895419120788574,1.092624545097351,1.0868819952011108,1.0693566799163818,0.9474945068359375,1.0908960103988647,1.0221480131149292,1.0992023944854736,1.0891369581222534,1.1794795989990234,1.0530755519866943,1.037684679031372,1.1455475091934204,1.1078333854675293,1.1628341674804688,0.983070433139801,0.9994185566902161,0.9884696006774902,0.9281464219093323,0.7855272889137268,1.0205832719802856,1.0101548433303833,0.8767749667167664,0.80184006690979,0.9933115243911743,0.8956968188285828,1.0659677982330322,0.9128091931343079,0.9223429560661316,1.0179275274276733,0.890095591545105,1.0066773891448975,0.9293767213821411,0.9637709856033325,0.7998309135437012,0.7882969379425049,0.9778180718421936,1.0157479047775269,1.0723742246627808,0.962791919708252,0.9778224229812622,0.9268810749053955,0.9904826879501343
napkin,1.1491214036941528,1.096832036972046,0.864346981048584,0.9897214770317078,0.9092237949371338,1.129856824874878,1.0943552255630493,1.0783257484436035,0.9688624739646912,1.1769222021102905,1.232801079750061,1.1854139566421509,1.1125458478927612,1.0954842567443848,1.0492932796478271,1.0678635835647583,1.089377522468567,0.9940474629402161,1.0997257232666016,0.9207155704498291,0.8902161121368408,0.9969587326049805,1.0300712585449219,1.0355950593948364,0.922273576259613,1.023579716682434,0.9958547949790955,1.1661754846572876,1.0072307586669922,1.1187907457351685,1.1422173976898193,1.0074466466903687,0.9159336090087891,0.8066324591636658,1.0201683044433594,1.2736314535140991,1.1566723585128784,1.111108422279358,1.0594733953475952,0.9811431765556335,1.165381669998169,1.0282008647918701,1.1370688676834106,0.8949085474014282,1.0507389307022095,1.1521064043045044,1.1806423664093018,0.851806640625,1.189574956893921,1.0479494333267212,1.1748121976852417,1.1882514953613281,1.113769769668579,0.834953248500824,0.986772894859314,1.0668363571166992,0.8651959896087646,0.7212510704994202,0.6683512330055237,0.5175977945327759,0.15916961431503296,0.0,1.0708341598510742,1.1434133052825928,0.7402288913726807,0.7958308458328247,0.7542160749435425,0.380388081073761,0.9006295800209045,0.9627638459205627,1.0271215438842773,1.203133225440979,1.0534026622772217,0.8909302353858948,0.958282470703125,1.0603914260864258,1.0665714740753174,0.9964425563812256,1.1488828659057617,0.9853836894035339,0.9568586945533752,0.9059007167816162,0.8671011924743652,0.9746769070625305,0.9430930614471436,0.9348541498184204,0.9250431060791016,0.9041111469268799,1.0094523429870605,0.9365781545639038,1.0491325855255127,1.024977684020996,1.0981717109680176,0.9704229235649109,0.9262927770614624,1.0257428884506226,1.0518097877502441,1.0410332679748535,0.9435226917266846,0.9103478193283081,0.8745027184486389,0.8752670288085938,0.6354503035545349,0.9662495255470276,1.0122398138046265,0.8476303219795227,0.755307137966156,0.878392219543457,0.864991307258606,0.9755041599273682,0.7995842695236206,0.8168964385986328,0.9470910429954529,0.6710270047187805,0.9319309592247009,0.7554541230201721,0.7766741514205933,0.6717134714126587,0.7702215909957886,0.9325203895568848,0.9883087873458862,0.970413327217102,0.8273105621337891,0.8653807044029236,0.8741146922111511,0.8981743454933167
doll,0.8513394594192505,0.9905203580856323,1.114884376525879,0.9777619242668152,1.0200858116149902,1.113853931427002,1.0974152088165283,1.1912704706192017,1.2116847038269043,1.1320245265960693,0.9942212700843811,0.983980655670166,1.042266607284546,1.1507378816604614,1.0240298509597778,1.163432002067566,1.0992186069488525,0.9955317378044128,1.0537850856781006,1.1436923742294312,1.0841540098190308,1.1338164806365967,0.9952046275138855,1.0088492631912231,0.958105206489563,0.9921056628227234,0.9468730688095093,0.7609613537788391,1.043328881263733,1.0961506366729736,1.0355898141860962,0.9288084506988525,1.067270040512085,1.095192551612854,1.0377706289291382,1.024350881576538,0.5137396454811096,0.7870954275131226,0.9487557411193848,0.897334635257721,0.9818693995475769,0.9549236297607422,0.9686102867126465,0.9314493536949158,1.0273451805114746,0.9957112073898315,1.0630440711975098,0.7997114658355713,0.7827997207641602,0.7719897031784058,1.0398216247558594,1.13639497756958,1.076662540435791,1.0846928358078003,0.9694610834121704,0.8845429420471191,0.887785792350769,0.8647274374961853,0.9202080965042114,1.0431462526321411,0.8884098529815674,1.0708341598510742,0.0,0.4141765832901001,0.9754416942596436,0.9923709034919739,0.933201789855957,1.124825358390808,0.8808127641677856,0.8776373267173767,1.0495740175247192,0.9811268448829651,1.1421890258789062,1.0712718963623047,1.1073747873306274,1.138456106185913,1.0490158796310425,1.194026231765747,1.1147361993789673,0.9473719596862793,0.9476372599601746,1.1011230945587158,1.0847169160842896,1.1886522769927979,1.1622765064239502,1.1546316146850586,1.1438747644424438,1.0857774019241333,1.0028538703918457,1.1074726581573486,0.9728879332542419,0.972138524055481,1.208455204963684,1.1708178520202637,1.1139668226242065,1.110735535621643,0.9776109457015991,1.1266508102416992,1.1120390892028809,1.0275499820709229,1.095897912979126,1.025299072265625,0.9689082503318787,0.9721730947494507,0.9702696800231934,1.0404475927352905,0.9592476487159729,1.0392297506332397,0.9809756278991699,0.9925457835197449,1.025946021080017,1.102758526802063,0.9828195571899414,1.0727792978286743,1.0509917736053467,1.0257514715194702,1.0667436122894287,1.0101323127746582,0.9071352481842041,0.9165883660316467,0.9117895364761353,1.0305461883544922,1.0691708326339722,0.9667543768882751,1.0168794393539429,1.1607085466384888
toy,0.9413127899169922,1.0932742357254028,1.1182334423065186,0.9109077453613281,1.057068943977356,1.094438076019287,1.2073477506637573,1.2662544250488281,1.2043874263763428,1.13396155834198,1.135833740234375,1.155522346496582,1.0742955207824707,1.2360196113586426,1.1292937994003296,1.2291927337646484,1.212160587310791,1.1009193658828735,1.1865756511688232,1.1261448860168457,1.0560824871063232,1.1056534051895142,0.9206559658050537,0.9517555236816406,0.9663910269737244,1.0504636764526367,1.0601996183395386,0.77826988697052,1.1191885471343994,1.121514916419983,1.1046282052993774,0.9506890773773193,1.1239745616912842,1.0622754096984863,1.0437911748886108,0.9705748558044434,0.5448998212814331,0.585186779499054,0.898964524269104,0.8361722230911255,0.7983914017677307,0.7685515880584717,1.0259730815887451,1.0546951293945312,1.21645987033844,1.0822627544403076,1.1995166540145874,1.0220284461975098,0.9695354104042053,0.9851499199867249,1.1681714057922363,1.2468090057373047,1.2140287160873413,1.0808601379394531,0.9462676644325256,1.0522998571395874,0.933582067489624,0.9496093988418579,1.0955651998519897,1.1735700368881226,1.0599708557128906,1.1434133052825928,0.4141765832901001,0.0,0.8725563287734985,0.8940604329109192,0.9103670716285706,1.0976111888885498,0.8454180359840393,0.8422093391418457,0.9694521427154541,0.762730598449707,1.0920133590698242,0.9914251565933228,1.1015270948410034,1.2410134077072144,1.0090035200119019,1.1755419969558716,1.0155696868896484,0.9613101482391357,0.7534539103507996,1.0918974876403809,1.0646371841430664,1.0688034296035767,1.0970656871795654,1.10079026222229,1.0983840227127075,0.9129219651222229,0.8169525861740112,0.8952850103378296,0.8114252686500549,0.8742702007293701,1.2539241313934326,1.1068806648254395,1.1351115703582764,1.0706830024719238,0.9728329181671143,1.1004408597946167,1.000145435333252,0.9818950295448303,1.073651909828186,1.02329683303833,0.9250888824462891,0.9508850574493408,0.9989129304885864,1.0578463077545166,0.9789606928825378,1.1076903343200684,1.0335766077041626,0.9657770395278931,1.0231202840805054,1.181501865386963,1.0119082927703857,1.0765538215637207,0.9997974634170532,1.006508231163025,0.9489555358886719,1.0293081998825073,0.8526783585548401,0.8796238899230957,0.8854348659515381,1.0074059963226318,1.0580044984817505,0.879778265953064,0.9015628099441528,1.0793871879577637
tray,1.096372365951538,1.1662485599517822,1.0757286548614502,1.0045366287231445,1.103577971458435,1.2601693868637085,1.313324213027954,1.2905333042144775,1.1705067157745361,1.1713675260543823,1.2250629663467407,1.2400089502334595,1.1267882585525513,1.2044000625610352,1.1428782939910889,1.292220115661621,1.324813723564148,1.1965594291687012,1.304316759109497,0.9268712997436523,0.6263411045074463,0.7626990079879761,0.8443406820297241,0.8311094641685486,0.5699818730354309,1.0017549991607666,0.9532222151756287,0.8345342874526978,1.0123205184936523,1.0091742277145386,1.0504467487335205,0.7250774502754211,0.6485044956207275,0.5666802525520325,0.7647597193717957,0.9936264753341675,0.9253777861595154,0.9419524073600769,1.0708987712860107,1.0517648458480835,0.9209602475166321,0.8626889586448669,1.0969271659851074,1.0526117086410522,1.2515512704849243,1.0218703746795654,1.1704429388046265,0.9485315680503845,1.1097534894943237,1.0940600633621216,1.234501600265503,1.2411752939224243,1.223332405090332,1.0478159189224243,0.9808576703071594,1.24057936668396,1.0310667753219604,0.9751148223876953,0.986694872379303,1.0321147441864014,0.8336426019668579,0.7402288913726807,0.9754416942596436,0.8725563287734985,0.0,0.573154091835022,0.6734319925308228,0.6896810531616211,0.7403970956802368,0.9095867276191711,0.844135582447052,0.9180017113685608,1.0082956552505493,0.9135196208953857,1.2513056993484497,1.247725009918213,1.0882989168167114,1.1726326942443848,1.1621989011764526,0.77808678150177,0.8438566327095032,0.8419962525367737,0.7736513614654541,1.1798222064971924,1.0906627178192139,1.0824956893920898,0.9819796085357666,0.9955406785011292,0.9080612063407898,1.0263615846633911,1.1339491605758667,1.1780816316604614,1.275878667831421,1.099395990371704,1.1950300931930542,1.199378252029419,1.1959656476974487,1.1845927238464355,0.9927483797073364,0.9367635250091553,0.9496428966522217,0.9823700189590454,0.7549458146095276,1.0477813482284546,0.9928612112998962,0.8064711689949036,0.6277642250061035,0.5726318955421448,0.5659778118133545,0.9662045240402222,0.6580170392990112,0.8734868764877319,0.766749382019043,0.40124058723449707,0.5965642929077148,0.4889867305755615,0.8392677307128906,0.9447844624519348,0.8417565226554871,0.9984548091888428,0.7062405943870544,0.7955474853515625,0.7344241142272949,0.836458683013916,0.8408948183059692,0.9611154198646545
box,1.087157130241394,1.086357831954956,1.0917857885360718,1.0630643367767334,1.0412356853485107,1.2385859489440918,1.2172369956970215,1.2108501195907593,1.1643275022506714,1.1761736869812012,1.1922552585601807,1.1952570676803589,1.0565661191940308,1.1509891748428345,1.1540586948394775,1.2266685962677002,1.2297776937484741,1.1508734226226807,1.1648011207580566,1.088944435119629,0.35237109661102295,0.643410325050354,0.6385778188705444,0.6638309955596924,0.8014257550239563,0.8829507827758789,0.9295536279678345,0.7904952764511108,0.954123854637146,0.8568054437637329,0.8648424744606018,0.758975088596344,0.6858314275741577,0.8031954765319824,0.9240418672561646,1.0099068880081177,0.9341715574264526,0.9765771627426147,1.08562433719635,0.8550089597702026,0.9684914946556091,0.9282566905021667,1.034338116645813,1.0967587232589722,1.1569888591766357,1.0723055601119995,1.170528531074524,1.1004769802093506,1.1281874179840088,1.0943068265914917,1.1593633890151978,1.1236975193023682,1.0832328796386719,1.0365862846374512,0.930475652217865,1.1497389078140259,1.0846905708312988,1.0565385818481445,1.0257447957992554,0.8658029437065125,0.8470135927200317,0.7958308458328247,0.9923709034919739,0.8940604329109192,0.573154091835022,0.0,0.5860533714294434,0.6497099995613098,0.5005302429199219,0.6147362589836121,0.6901682615280151,0.9372590780258179,0.9992090463638306,1.0162832736968994,1.0913876295089722,1.170111894607544,1.1215999126434326,1.0244925022125244,1.0462687015533447,0.9364891052246094,0.9735310077667236,1.0251628160476685,1.0374785661697388,1.1276299953460693,1.0396394729614258,1.0441651344299316,1.0055880546569824,0.9828260540962219,1.0705713033676147,1.1803444623947144,1.1063085794448853,1.1413592100143433,1.1973302364349365,1.1235239505767822,1.231858491897583,1.1706117391586304,1.0797468423843384,1.172520399093628,1.0875935554504395,1.1202113628387451,1.039976716041565,1.1129167079925537,0.9866911768913269,1.0721923112869263,0.9485041499137878,1.0185524225234985,0.9809882044792175,0.9970725178718567,0.9624510407447815,1.110988974571228,0.9660040736198425,1.0515037775039673,1.031760573387146,0.9515506029129028,0.9100900888442993,0.8364869356155396,0.8076385259628296,0.9728454947471619,0.8448988795280457,0.9371639490127563,0.7604023218154907,1.0322139263153076,0.9973604083061218,0.8390568494796753,0.6019404530525208,0.6796255111694336
book,1.0619099140167236,1.1011959314346313,1.0178062915802002,0.983404278755188,0.965583086013794,1.1127490997314453,1.1684837341308594,1.1654586791992188,1.0799314975738525,1.116624355316162,1.1744358539581299,1.1106386184692383,1.072144627571106,1.14128839969635,1.0558611154556274,1.1171672344207764,1.1502101421356201,1.097023367881775,1.083634614944458,1.109131097793579,0.7803071737289429,0.8921225070953369,0.8807677030563354,0.8150185942649841,0.848061740398407,1.00443434715271,1.0082993507385254,0.9340447187423706,0.9674689769744873,0.9994080066680908,1.0828819274902344,0.7533589601516724,0.9157580137252808,0.9988394379615784,1.072056531906128,1.1502606868743896,0.9563733339309692,0.9862520694732666,0.943030595779419,0.8595447540283203,1.025937557220459,0.9797772765159607,0.9744924902915955,0.990522563457489,1.1040279865264893,1.0412704944610596,1.1053165197372437,0.9384764432907104,1.0800750255584717,1.0814651250839233,1.115144968032837,1.1509634256362915,1.0878547430038452,1.0344865322113037,0.954669713973999,1.1960792541503906,1.0582407712936401,1.0211882591247559,1.0177594423294067,0.8883503675460815,0.815997838973999,0.7542160749435425,0.933201789855957,0.9103670716285706,0.6734319925308228,0.5860533714294434,0.0,0.38927698135375977,0.8511079549789429,0.8142253160476685,0.8571233749389648,1.033358097076416,0.9088131189346313,0.993401288986206,1.0274658203125,1.0871235132217407,1.0352343320846558,1.0099170207977295,1.0840116739273071,0.9708508849143982,0.9151561856269836,0.9206422567367554,0.9934648871421814,1.0041733980178833,0.9600521326065063,0.9407681822776794,0.944865345954895,1.0009658336639404,1.0107557773590088,1.0638076066970825,1.0493848323822021,1.0693204402923584,1.1988751888275146,1.0695762634277344,1.1601332426071167,1.141850233078003,1.1215991973876953,1.1204023361206055,1.0290467739105225,1.078162431716919,1.03896164894104,1.0292835235595703,0.9924135804176331,0.9594472646713257,0.952659547328949,0.9725564122200012,0.9821653962135315,1.035086989402771,0.9290937781333923,1.1067754030227661,1.0140951871871948,1.1026878356933594,0.9678164124488831,0.9161088466644287,1.0120813846588135,0.994453489780426,0.955683171749115,0.9867421388626099,0.8290513157844543,0.980794370174408,0.9588462114334106,1.0008716583251953,1.0255168676376343,0.9790298938751221,0.9456835389137268,0.9948976635932922
paper,1.1014877557754517,1.1035497188568115,0.9900521636009216,1.0544887781143188,1.006729245185852,1.1445473432540894,1.1193114519119263,1.1056902408599854,1.0721849203109741,1.154251217842102,1.1147873401641846,1.0704784393310547,1.0241143703460693,0.9500313997268677,0.9880069494247437,1.0745289325714111,1.1564604043960571,1.0819820165634155,1.1355453729629517,0.9584245681762695,0.7642292380332947,0.8459887504577637,0.9169477224349976,0.9512216448783875,0.7070150375366211,0.9619008898735046,0.9693906307220459,1.0754854679107666,0.9164329767227173,0.9474694728851318,1.0121722221374512,0.78223717212677,0.8554505705833435,0.8115723729133606,0.9402905106544495,1.1223188638687134,1.0899666547775269,1.0200912952423096,1.0012476444244385,0.9623135328292847,1.0318657159805298,0.9110546112060547,1.0063509941101074,1.0187573432922363,1.078826665878296,0.96245276927948,1.0487844944000244,0.8715523481369019,1.1242520809173584,1.0699923038482666,1.0821449756622314,1.0888681411743164,1.0564119815826416,1.1102383136749268,1.0957719087600708,1.1849031448364258,1.013323426246643,0.932436466217041,0.8995489478111267,0.7808627486228943,0.6176748275756836,0.380388081073761,1.124825358390808,1.0976111888885498,0.6896810531616211,0.6497099995613098,0.38927698135375977,0.0,0.9939791560173035,1.0027291774749756,0.9594458937644958,1.0496755838394165,0.9706408381462097,1.0323580503463745,1.1054555177688599,1.052918553352356,1.083905816078186,1.0388047695159912,1.0866433382034302,0.9421560764312744,0.9626493453979492,0.9244298934936523,0.9762988686561584,1.0247154235839844,0.9533185958862305,0.9227599501609802,0.9569894075393677,0.9739758372306824,0.9023282527923584,1.0067400932312012,1.0661207437515259,1.10769522190094,1.1847150325775146,0.9958032369613647,1.1350075006484985,1.145358920097351,1.1843777894973755,1.175002932548523,1.0597953796386719,1.0551553964614868,1.0637048482894897,1.098583459854126,0.889817476272583,1.0535231828689575,1.0781197547912598,0.8671448230743408,0.903019905090332,0.933128297328949,0.9381989240646362,1.0754313468933105,0.9736812114715576,1.0449795722961426,1.0636496543884277,0.8268897533416748,0.9007792472839355,0.9379146099090576,0.9389897584915161,0.9401247501373291,0.783558189868927,1.0118420124053955,1.007492184638977,0.8895424008369446,0.8948389291763306,0.955564558506012,0.9766377210617065,0.9435499906539917
